mean_radius,std_radius,mean_time,mean_sillhouette_s,std_sillhouette_s,mean_rand_s,std_rand_s
0.16227539141085043,0.006673804120456964,0.2601782401402791,0.6068167500488106,0.028231515711127024,0.96478553563985,0.006668742665596803
0.2148756062063084,0.0211281162100848,0.17825812498728436,0.5602430275016403,0.04628042124889537,0.9112499536779693,0.019012727818442574
0.17972171798535072,0.010772452976047871,0.2198166847229004,0.5797280269643003,0.04653633056566023,0.9244655327663831,0.01750613532311146
0.20687041661778993,0.015579274423963773,0.20004010995229085,0.7246615772081897,0.02738160520434404,0.9811957260206288,0.013711267126757513
0.17636256736357162,0.016612596531346037,0.1757071574529012,0.7215580225155693,0.04231950722933861,0.9518303627267042,0.010118594436806416
0.15477254175633715,0.005747215099901553,0.33840955098470055,0.4759688298209748,0.03861203953524831,0.9314425985471002,0.007690645524881297
0.18683913986147513,0.01543218966517676,0.18539167245229085,0.5589729900237725,0.061214232479401554,0.9477501492598768,0.01460296525954274
0.13336891118475036,0.015374275016677116,0.38273804982503257,0.4764927342987995,0.05743336160166649,0.9362574558941118,0.01159336415170554
0.16219845739382535,0.026967717348197775,0.3309852441151937,0.5552045058183044,0.037667987006265204,0.9567390394528659,0.01538598233116488
0.1789524227640104,0.008619917073620222,0.23076554934183757,0.6147237175187418,0.03884757282364329,0.9545985492746374,0.00805047263641348
